Gen;	BestValidIndiv;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	
137500;	86 0.0744271 0.0760833;	85 0.0744271 0.0760833;	84 0.0744346 0.0761134;	86 0.0744376 0.0761176;	86 0.0744382 0.0861109;	85 0.074439 0.0785387;	86 0.0744391 0.0760869;	
140000;	85 0.0744254 0.0760762;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	86 0.0744376 0.0761176;	86 0.0744382 0.0861109;	
142500;	85 0.0744254 0.0760762;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	86 0.0744376 0.0761176;	86 0.0744382 0.0861109;	
145000;	85 0.0744254 0.0760762;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	86 0.0744376 0.0761176;	86 0.0744382 0.0861109;	
147500;	85 0.0744254 0.0760762;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	86 0.0744376 0.0761176;	86 0.0744382 0.0861109;	
150000;	85 0.0744254 0.0760762;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	85 0.074428 0.0760762;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	86 0.0744376 0.0761176;	
152500;	85 0.0744254 0.0760762;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	85 0.074428 0.0760762;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	84 0.0744375 0.0760833;	
155000;	85 0.0736612 0.0752448;	85 0.0736612 0.0752448;	85 0.0744254 0.0760762;	85 0.0744271 0.0760833;	85 0.074428 0.0760762;	84 0.0744346 0.0761134;	86 0.0744371 0.0760833;	
157500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736612 0.0752448;	85 0.0741099 0.0760833;	85 0.0741521 0.0761156;	85 0.0744141 0.0760762;	85 0.0744229 0.0760833;	
160000;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736612 0.0752448;	85 0.0741099 0.0760833;	85 0.0741521 0.0761156;	85 0.0744141 0.0760762;	85 0.0744229 0.0760833;	
162500;	85 0.0736302 0.0751317;	85 0.0736302 0.0751317;	85 0.0736326 0.0761134;	85 0.0736612 0.0752448;	85 0.0741099 0.0760833;	85 0.0741521 0.0761156;	85 0.0744141 0.0760762;	
